,Short-term MA (MA1),Short-term EMA (EMA1),Medium-term EMA (EMA2),Long-term EMA (EMA3)
365,7248.599999999987,7248.6,7168.4040581263,7112.627386178327
366,7120.739999999985,7120.74,7136.628019375433,7116.683693089163
367,6826.829999999985,6826.83,6930.096006458477,6971.756846544582
368,6841.369999999986,6841.37,6870.945335486159,6906.563423272291
369,7125.139999999988,7125.14,7040.408445162054,7015.851711636145
370,7482.389999999988,7482.39,7335.062815054018,7249.120855818073
371,7504.999999999988,7505.0,7448.354271684672,7377.060427909037
372,7538.669999999987,7538.67,7508.564757228224,7457.865213954518
373,7693.099999999988,7693.1,7631.588252409409,7575.482606977259
374,7774.619999999986,7774.62,7726.942750803137,7675.05130348863
375,7738.979999999986,7738.98,7734.967583601046,7707.015651744315
376,8778.569999999985,8778.57,8430.702527867015,8242.792825872157
377,8619.999999999985,8620.0,8556.900842622339,8431.39641293608
378,8826.959999999985,8826.96,8736.940280874112,8629.17820646804
379,8972.049999999985,8972.05,8893.680093624704,8800.61410323402
380,8894.159999999985,8894.16,8894.000031208234,8847.38705161701
381,8871.959999999985,8871.96,8879.306677069411,8859.673525808505
382,9021.829999999987,9021.83,8974.322225689803,8940.751762904252
383,9142.919999999986,9142.92,9086.7207418966,9041.835881452127
384,9986.399999999985,9986.4,9686.506913965533,9514.117940726064
385,9800.009999999986,9800.01,9762.175637988512,9657.063970363033
386,9539.399999999985,9539.4,9613.65854599617,9598.231985181515
387,8722.769999999984,8722.77,9019.732848665391,9160.500992590758
388,8561.519999999986,8561.52,8714.257616221797,8861.01049629538
389,8810.789999999986,8810.79,8778.6125387406,8835.90024814769
390,9309.369999999988,9309.37,9132.450846246868,9072.635124073844
391,9791.979999999987,9791.98,9572.136948748956,9432.307562036922
392,9316.419999999987,9316.42,9401.658982916319,9374.363781018461
393,9381.269999999988,9381.27,9388.066327638773,9377.816890509232
394,9680.03999999999,9680.04,9582.715442546258,9528.928445254616
395,9733.92999999999,9733.93,9683.52514751542,9631.429222627308
396,9775.529999999992,9775.53,9744.861715838473,9703.479611313654
